site,species,rt_minutes,run_n_peaks,rt_rank_frac,gap_prev_minutes,peaks_within_0p1min,peaks_within_1min,run_rt_span,match1_quality
Yosemite,ceanothparv,21.712,27,0.648148,3.458000,0,0,48.116000,86
Yosemite,ceanothparv,23.370999999999999,27,0.685185,1.659000,0,0,48.116000,90
Yosemite,ceanothparv,26.748999999999999,27,0.722222,3.378000,0,0,48.116000,91
Yosemite,ceanothparv,29.408000000000001,27,0.759259,2.659000,0,0,48.116000,78
Yosemite,ceanothparv,36.424999999999997,27,0.796296,7.017000,0,0,48.116000,64
Yosemite,ceanothparv,41.862000000000002,27,0.833333,5.437000,0,0,48.116000,47
Yosemite,ceanothparv,47.289000000000001,27,0.870370,5.427000,0,1,48.116000,64
Yosemite,ceanothparv,47.390999999999998,27,0.907407,0.102000,0,1,48.116000,46
Yosemite,ceanothparv,49.378,27,0.944444,1.987000,0,1,48.116000,46
Yosemite,ceanothparv,49.805999999999997,27,0.981481,0.428000,0,1,48.116000,64
Yosemite,ceanothparv,1.698,37,0.013514,1.698000,0,2,48.290000,38
Yosemite,ceanothparv,2.056,37,0.040541,0.358000,0,3,48.290000,86
Yosemite,ceanothparv,2.1920000000000002,37,0.067568,0.136000,0,4,48.290000,39
Yosemite,ceanothparv,2.9769999999999999,37,0.094595,0.785000,0,4,48.290000,91
Yosemite,ceanothparv,3.1219999999999999,37,0.121622,0.145000,0,3,48.290000,17
Yosemite,ceanothparv,3.7240000000000002,37,0.148649,0.602000,0,2,48.290000,83
Yosemite,ceanothparv,4.7619999999999996,37,0.175676,1.038000,0,0,48.290000,90
Yosemite,ceanothparv,5.944,37,0.202703,1.182000,0,1,48.290000,47
Yosemite,ceanothparv,6.1559999999999997,37,0.229730,0.212000,0,1,48.290000,91
Yosemite,ceanothparv,10.116,37,0.256757,3.960000,0,0,48.290000,95
Yosemite,ceanothparv,11.352,37,0.283784,1.236000,0,0,48.290000,93
Yosemite,ceanothparv,12.356,37,0.310811,1.004000,0,0,48.290000,90
Yosemite,ceanothparv,18.728000000000002,37,0.337838,6.372000,0,0,48.290000,91
Yosemite,ceanothparv,20.808,37,0.364865,2.080000,0,1,48.290000,95
Yosemite,ceanothparv,21.689,37,0.391892,0.881000,0,1,48.290000,94
Yosemite,ceanothparv,23.355,37,0.418919,1.666000,0,0,48.290000,90
Yosemite,ceanothparv,24.702000000000002,37,0.445946,1.347000,0,0,48.290000,90
Yosemite,ceanothparv,26.908000000000001,37,0.472973,2.206000,0,1,48.290000,72
Yosemite,ceanothparv,27.425000000000001,37,0.500000,0.517000,0,1,48.290000,91
Yosemite,ceanothparv,28.56,37,0.527027,1.135000,0,2,48.290000,97
Yosemite,ceanothparv,28.826000000000001,37,0.554054,0.266000,0,2,48.290000,93
Yosemite,ceanothparv,29.472999999999999,37,0.581081,0.647000,0,2,48.290000,72
Yosemite,ceanothparv,41.875,37,0.608108,12.402000,0,0,48.290000,35
Yosemite,ceanothparv,43.587000000000003,37,0.635135,1.712000,0,1,48.290000,78
Yosemite,ceanothparv,44.097999999999999,37,0.662162,0.511000,0,1,48.290000,72
Yosemite,ceanothparv,46.06,37,0.689189,1.962000,0,2,48.290000,16
Yosemite,ceanothparv,46.204999999999998,37,0.716216,0.145000,0,4,48.290000,40
Yosemite,ceanothparv,46.786000000000001,37,0.743243,0.581000,0,5,48.290000,43
Yosemite,ceanothparv,47.110999999999997,37,0.770270,0.325000,1,4,48.290000,80
Yosemite,ceanothparv,47.143000000000001,37,0.797297,0.032000,1,4,48.290000,47
Yosemite,ceanothparv,47.293999999999997,37,0.824324,0.151000,0,3,48.290000,45
Yosemite,ceanothparv,48.817999999999998,37,0.851351,1.524000,0,3,48.290000,58
Yosemite,ceanothparv,49.228000000000002,37,0.878378,0.410000,1,5,48.290000,45
Yosemite,ceanothparv,49.305999999999997,37,0.905405,0.078000,1,5,48.290000,55
Yosemite,ceanothparv,49.802999999999997,37,0.932432,0.497000,0,5,48.290000,99
Yosemite,ceanothparv,49.93,37,0.959459,0.127000,1,4,48.290000,91
Yosemite,ceanothparv,49.988,37,0.986486,0.058000,1,4,48.290000,30
Yosemite,ceanothparv,1.7050000000000001,20,0.025000,1.705000,0,2,48.105000,38
Yosemite,ceanothparv,2.0299999999999998,20,0.075000,0.325000,0,2,48.105000,9
Yosemite,ceanothparv,2.2290000000000001,20,0.125000,0.199000,0,2,48.105000,9
Yosemite,ceanothparv,3.7269999999999999,20,0.175000,1.498000,0,0,48.105000,90
Yosemite,ceanothparv,4.7569999999999997,20,0.225000,1.030000,0,0,48.105000,90
Yosemite,ceanothparv,20.821000000000002,20,0.275000,16.064000,0,2,48.105000,97
Yosemite,ceanothparv,21.527999999999999,20,0.325000,0.707000,0,2,48.105000,87
Yosemite,ceanothparv,21.713000000000001,20,0.375000,0.185000,0,2,48.105000,72
Yosemite,ceanothparv,23.370999999999999,20,0.425000,1.658000,0,0,48.105000,87
Yosemite,ceanothparv,26.89,20,0.475000,3.519000,0,1,48.105000,72
Yosemite,ceanothparv,27.433,20,0.525000,0.543000,0,1,48.105000,59
Yosemite,ceanothparv,29.491,20,0.575000,2.058000,0,0,48.105000,78
Yosemite,ceanothparv,41.872,20,0.625000,12.381000,0,0,48.105000,38
Yosemite,ceanothparv,46.884999999999998,20,0.675000,5.013000,0,2,48.105000,87
Yosemite,ceanothparv,47.287999999999997,20,0.725000,0.403000,0,2,48.105000,72
Yosemite,ceanothparv,47.54,20,0.775000,0.252000,0,2,48.105000,64
Yosemite,ceanothparv,48.872,20,0.825000,1.332000,0,3,48.105000,98
Yosemite,ceanothparv,49.302999999999997,20,0.875000,0.431000,0,3,48.105000,60
Yosemite,ceanothparv,49.642000000000003,20,0.925000,0.339000,0,3,48.105000,96
Yosemite,ceanothparv,49.81,20,0.975000,0.168000,0,3,48.105000,38
Yosemite,ceanothparv,4.5999999999999996,6,0.083333,4.600000,0,0,44.288000,90
Yosemite,ceanothparv,46.884999999999998,6,0.250000,42.285000,0,3,44.288000,87
Yosemite,ceanothparv,47.116,6,0.416667,0.231000,1,3,44.288000,64
Yosemite,ceanothparv,47.151000000000003,6,0.583333,0.035000,1,3,44.288000,53
Yosemite,ceanothparv,47.5,6,0.750000,0.349000,0,3,44.288000,93
Yosemite,ceanothparv,48.887999999999998,6,0.916667,1.388000,0,0,44.288000,98
Yosemite,pinuspon,2.032,67,0.007463,2.032000,0,0,48.375000,91
Yosemite,pinuspon,5.7290000000000001,67,0.022388,3.697000,0,1,48.375000,40
Yosemite,pinuspon,5.9189999999999996,67,0.037313,0.190000,0,1,48.375000,86
Yosemite,pinuspon,7.5119999999999996,67,0.052239,1.593000,0,0,48.375000,91
Yosemite,pinuspon,9.16,67,0.067164,1.648000,0,0,48.375000,22
Yosemite,pinuspon,15.584,67,0.082090,6.424000,0,1,48.375000,95
Yosemite,pinuspon,16.366,67,0.097015,0.782000,0,3,48.375000,87
Yosemite,pinuspon,16.693999999999999,67,0.111940,0.328000,0,2,48.375000,68
Yosemite,pinuspon,17.145,67,0.126866,0.451000,0,3,48.375000,83
Yosemite,pinuspon,17.937999999999999,67,0.141791,0.793000,0,1,48.375000,91
Yosemite,pinuspon,20.524999999999999,67,0.156716,2.587000,0,2,48.375000,95
Yosemite,pinuspon,21.302,67,0.171642,0.777000,0,2,48.375000,91
Yosemite,pinuspon,21.507999999999999,67,0.186567,0.206000,0,3,48.375000,91
Yosemite,pinuspon,22.372,67,0.201493,0.864000,0,2,48.375000,95
Yosemite,pinuspon,23.3,67,0.216418,0.928000,0,2,48.375000,87
Yosemite,pinuspon,24.033999999999999,67,0.231343,0.734000,0,2,48.375000,97
Yosemite,pinuspon,24.434000000000001,67,0.246269,0.400000,0,2,48.375000,96
Yosemite,pinuspon,25.177,67,0.261194,0.743000,0,3,48.375000,97
Yosemite,pinuspon,25.641999999999999,67,0.276119,0.465000,0,2,48.375000,95
Yosemite,pinuspon,26.175000000000001,67,0.291045,0.533000,0,3,48.375000,96
Yosemite,pinuspon,26.96,67,0.305970,0.785000,0,2,48.375000,95
Yosemite,pinuspon,27.29,67,0.320896,0.330000,0,2,48.375000,94
Yosemite,pinuspon,28.231000000000002,67,0.335821,0.941000,0,3,48.375000,97
Yosemite,pinuspon,28.459,67,0.350746,0.228000,0,2,48.375000,89
Yosemite,pinuspon,29.132999999999999,67,0.365672,0.674000,0,4,48.375000,94
Yosemite,pinuspon,29.646999999999998,67,0.380597,0.514000,0,3,48.375000,95
Yosemite,pinuspon,29.85,67,0.395522,0.203000,0,3,48.375000,93
Yosemite,pinuspon,30.577000000000002,67,0.410448,0.727000,0,3,48.375000,90
Yosemite,pinuspon,31.16,67,0.425373,0.583000,0,2,48.375000,90
Yosemite,pinuspon,31.85,67,0.440299,0.690000,0,1,48.375000,90
Yosemite,pinuspon,32.887,67,0.455224,1.037000,0,0,48.375000,50
Yosemite,pinuspon,34.460999999999999,67,0.470149,1.574000,0,2,48.375000,95
Yosemite,pinuspon,35.170999999999999,67,0.485075,0.710000,0,3,48.375000,94
Yosemite,pinuspon,35.381999999999998,67,0.500000,0.211000,0,3,48.375000,96
Yosemite,pinuspon,35.67,67,0.514925,0.288000,0,2,48.375000,93
Yosemite,pinuspon,37.368000000000002,67,0.529851,1.698000,0,1,48.375000,96
Yosemite,pinuspon,38.173999999999999,67,0.544776,0.806000,0,1,48.375000,93
Yosemite,pinuspon,39.670999999999999,67,0.559701,1.497000,0,0,48.375000,83
Yosemite,pinuspon,42.784999999999997,67,0.574627,3.114000,0,1,48.375000,64
Yosemite,pinuspon,43.58,67,0.589552,0.795000,0,2,48.375000,59
Yosemite,pinuspon,44.088999999999999,67,0.604478,0.509000,0,1,48.375000,47
Yosemite,pinuspon,45.329000000000001,67,0.619403,1.240000,0,4,48.375000,52
Yosemite,pinuspon,45.585000000000001,67,0.634328,0.256000,0,5,48.375000,64
Yosemite,pinuspon,45.84,67,0.649254,0.255000,0,5,48.375000,50
Yosemite,pinuspon,46.052,67,0.664179,0.212000,0,6,48.375000,90
Yosemite,pinuspon,46.279000000000003,67,0.679104,0.227000,0,9,48.375000,49
Yosemite,pinuspon,46.401000000000003,67,0.694030,0.122000,0,8,48.375000,50
Yosemite,pinuspon,46.878999999999998,67,0.708955,0.478000,0,8,48.375000,87
Yosemite,pinuspon,47.098999999999997,67,0.723881,0.220000,1,8,48.375000,86
Yosemite,pinuspon,47.15,67,0.738806,0.051000,1,8,48.375000,43
Yosemite,pinuspon,47.267000000000003,67,0.753731,0.117000,0,8,48.375000,64
Yosemite,pinuspon,47.49,67,0.768657,0.223000,0,7,48.375000,60
Yosemite,pinuspon,47.676000000000002,67,0.783582,0.186000,0,8,48.375000,98
Yosemite,pinuspon,47.994,67,0.798507,0.318000,0,10,48.375000,91
Yosemite,pinuspon,48.292999999999999,67,0.813433,0.299000,0,9,48.375000,58
Yosemite,pinuspon,48.555,67,0.828358,0.262000,0,10,48.375000,94
Yosemite,pinuspon,48.764000000000003,67,0.843284,0.209000,1,10,48.375000,83
Yosemite,pinuspon,48.805,67,0.858209,0.041000,1,10,48.375000,62
Yosemite,pinuspon,48.91,67,0.873134,0.105000,0,11,48.375000,95
Yosemite,pinuspon,49.015000000000001,67,0.888060,0.105000,0,11,48.375000,96
Yosemite,pinuspon,49.222000000000001,67,0.902985,0.207000,0,11,48.375000,30
Yosemite,pinuspon,49.375,67,0.917910,0.153000,0,10,48.375000,55
Yosemite,pinuspon,49.484000000000002,67,0.932836,0.109000,0,11,48.375000,45
Yosemite,pinuspon,49.654000000000003,67,0.947761,0.170000,0,10,48.375000,98
Yosemite,pinuspon,49.866999999999997,67,0.962687,0.213000,0,8,48.375000,90
Yosemite,pinuspon,49.996000000000002,67,0.977612,0.129000,0,7,48.375000,83
Yosemite,pinuspon,50.406999999999996,67,0.992537,0.411000,0,4,48.375000,98
Yosemite,pinuspon,2.0369999999999999,64,0.007812,2.037000,0,3,48.364000,90
Yosemite,pinuspon,2.3730000000000002,64,0.023438,0.336000,0,6,48.364000,80
Yosemite,pinuspon,2.76,64,0.039062,0.387000,0,8,48.364000,39
Yosemite,pinuspon,2.92,64,0.054688,0.160000,0,8,48.364000,83
Yosemite,pinuspon,3.097,64,0.070312,0.177000,2,7,48.364000,42
Yosemite,pinuspon,3.1030000000000002,64,0.085938,0.006000,2,7,48.364000,42
Yosemite,pinuspon,3.169,64,0.101562,0.066000,2,7,48.364000,90
Yosemite,pinuspon,3.4649999999999999,64,0.117188,0.296000,0,6,48.364000,59
Yosemite,pinuspon,3.694,64,0.132812,0.229000,0,6,48.364000,83
Yosemite,pinuspon,4.7030000000000003,64,0.148438,1.009000,0,1,48.364000,90
Yosemite,pinuspon,5.577,64,0.164062,0.874000,0,2,48.364000,45
Yosemite,pinuspon,5.9359999999999999,64,0.179688,0.359000,0,1,48.364000,86
Yosemite,pinuspon,7.6070000000000002,64,0.195312,1.671000,0,0,48.364000,91
Yosemite,pinuspon,9.1760000000000002,64,0.210938,1.569000,0,0,48.364000,30
Yosemite,pinuspon,12.391999999999999,64,0.226562,3.216000,0,0,48.364000,87
Yosemite,pinuspon,14.882999999999999,64,0.242188,2.491000,0,1,48.364000,64
Yosemite,pinuspon,15.712,64,0.257812,0.829000,0,3,48.364000,97
Yosemite,pinuspon,16.033000000000001,64,0.273438,0.321000,0,3,48.364000,53
Yosemite,pinuspon,16.478000000000002,64,0.289062,0.445000,0,4,48.364000,93
Yosemite,pinuspon,16.873999999999999,64,0.304688,0.396000,0,3,48.364000,70
Yosemite,pinuspon,17.260000000000002,64,0.320312,0.386000,0,3,48.364000,83
Yosemite,pinuspon,18.048999999999999,64,0.335938,0.789000,0,1,48.364000,94
Yosemite,pinuspon,20.579000000000001,64,0.351562,2.530000,0,1,48.364000,97
Yosemite,pinuspon,21.434000000000001,64,0.367188,0.855000,0,3,48.364000,95
Yosemite,pinuspon,21.602,64,0.382812,0.168000,0,2,48.364000,94
Yosemite,pinuspon,22.396999999999998,64,0.398438,0.795000,0,4,48.364000,97
Yosemite,pinuspon,22.773,64,0.414062,0.376000,0,2,48.364000,38
Yosemite,pinuspon,23.391999999999999,64,0.429688,0.619000,0,3,48.364000,87
Yosemite,pinuspon,24.134,64,0.445312,0.742000,0,2,48.364000,97
Yosemite,pinuspon,24.538,64,0.460938,0.404000,0,2,48.364000,97
Yosemite,pinuspon,25.311,64,0.476562,0.773000,0,2,48.364000,97
Yosemite,pinuspon,25.835999999999999,64,0.492188,0.525000,0,1,48.364000,94
Yosemite,pinuspon,27.036999999999999,64,0.507812,1.201000,0,0,48.364000,95
Yosemite,pinuspon,28.427,64,0.523438,1.390000,0,1,48.364000,97
Yosemite,pinuspon,29.298999999999999,64,0.539062,0.872000,0,2,48.364000,94
Yosemite,pinuspon,29.672000000000001,64,0.554688,0.373000,0,2,48.364000,94
Yosemite,pinuspon,30.321999999999999,64,0.570312,0.650000,0,3,48.364000,94
Yosemite,pinuspon,30.687000000000001,64,0.585938,0.365000,0,2,48.364000,90
Yosemite,pinuspon,31.253,64,0.601562,0.566000,0,3,48.364000,87
Yosemite,pinuspon,31.959,64,0.617188,0.706000,0,1,48.364000,70
Yosemite,pinuspon,34.570999999999998,64,0.632812,2.612000,0,1,48.364000,95
Yosemite,pinuspon,35.018999999999998,64,0.648438,0.448000,0,1,48.364000,74
Yosemite,pinuspon,37.433,64,0.664062,2.414000,0,0,48.364000,96
Yosemite,pinuspon,41.838000000000001,64,0.679688,4.405000,0,0,48.364000,40
Yosemite,pinuspon,45.844000000000001,64,0.695312,4.006000,0,2,48.364000,38
Yosemite,pinuspon,46.046999999999997,64,0.710938,0.203000,0,3,48.364000,94
Yosemite,pinuspon,46.284999999999997,64,0.726562,0.238000,0,5,48.364000,64
Yosemite,pinuspon,46.88,64,0.742188,0.595000,0,6,48.364000,68
Yosemite,pinuspon,47.15,64,0.757812,0.270000,0,6,48.364000,47
Yosemite,pinuspon,47.267000000000003,64,0.773438,0.117000,0,6,48.364000,81
Yosemite,pinuspon,47.487000000000002,64,0.789062,0.220000,0,6,48.364000,46
Yosemite,pinuspon,47.673999999999999,64,0.804688,0.187000,0,7,48.364000,98
Yosemite,pinuspon,47.994999999999997,64,0.820312,0.321000,0,8,48.364000,91
Yosemite,pinuspon,48.293999999999997,64,0.835938,0.299000,0,7,48.364000,64
Yosemite,pinuspon,48.554000000000002,64,0.851562,0.260000,0,7,48.364000,96
Yosemite,pinuspon,48.792000000000002,64,0.867188,0.238000,0,7,48.364000,92
Yosemite,pinuspon,49.125999999999998,64,0.898438,0.211000,0,8,48.364000,72
Yosemite,pinuspon,49.311999999999998,64,0.914062,0.186000,0,7,48.364000,42
Yosemite,pinuspon,49.655999999999999,64,0.929688,0.344000,0,8,48.364000,98
Yosemite,pinuspon,49.805,64,0.945312,0.149000,0,7,48.364000,94
Yosemite,pinuspon,49.991,64,0.960938,0.186000,0,6,48.364000,99
Yosemite,pinuspon,50.372,64,0.976562,0.381000,1,4,48.364000,64
Yosemite,pinuspon,50.401000000000003,64,0.992188,0.029000,1,4,48.364000,98
Yosemite,pinuspon,2.073,72,0.006944,2.073000,0,1,48.299000,90
Yosemite,pinuspon,2.9790000000000001,72,0.020833,0.906000,0,5,48.299000,62
Yosemite,pinuspon,3.0950000000000002,72,0.034722,0.116000,0,4,48.299000,25
Yosemite,pinuspon,3.2229999999999999,72,0.048611,0.128000,0,4,48.299000,90
Yosemite,pinuspon,3.3540000000000001,72,0.062500,0.131000,0,4,48.299000,37
Yosemite,pinuspon,3.714,72,0.076389,0.360000,0,4,48.299000,83
Yosemite,pinuspon,4.7190000000000003,72,0.090278,1.005000,0,1,48.299000,90
Yosemite,pinuspon,5.2309999999999999,72,0.104167,0.512000,0,2,48.299000,56
Yosemite,pinuspon,5.9550000000000001,72,0.118056,0.724000,0,1,48.299000,72
Yosemite,pinuspon,7.6429999999999998,72,0.131944,1.688000,0,0,48.299000,91
Yosemite,pinuspon,9.1809999999999992,72,0.145833,1.538000,0,1,48.299000,56
Yosemite,pinuspon,10.074999999999999,72,0.159722,0.894000,0,1,48.299000,87
Yosemite,pinuspon,11.333,72,0.173611,1.258000,0,1,48.299000,64
Yosemite,pinuspon,12.154999999999999,72,0.187500,0.822000,0,2,48.299000,87
Yosemite,pinuspon,12.403,72,0.201389,0.248000,0,1,48.299000,60
Yosemite,pinuspon,14.553000000000001,72,0.215278,2.150000,0,1,48.299000,52
Yosemite,pinuspon,14.936,72,0.229167,0.383000,0,2,48.299000,53
Yosemite,pinuspon,15.77,72,0.243056,0.834000,0,3,48.299000,93
Yosemite,pinuspon,16.085000000000001,72,0.256944,0.315000,0,3,48.299000,50
Yosemite,pinuspon,16.518000000000001,72,0.270833,0.433000,0,4,48.299000,95
Yosemite,pinuspon,16.901,72,0.284722,0.383000,0,3,48.299000,50
Yosemite,pinuspon,17.298999999999999,72,0.298611,0.398000,0,3,48.299000,83
Yosemite,pinuspon,18.082000000000001,72,0.312500,0.783000,0,2,48.299000,91
Yosemite,pinuspon,18.643000000000001,72,0.326389,0.561000,0,2,48.299000,91
Yosemite,pinuspon,19.247,72,0.340278,0.604000,0,2,48.299000,59
Yosemite,pinuspon,19.997,72,0.354167,0.750000,0,2,48.299000,50
Yosemite,pinuspon,20.456,72,0.368056,0.459000,0,2,48.299000,95
Yosemite,pinuspon,21.378,72,0.381944,0.922000,0,3,48.299000,97
Yosemite,pinuspon,21.547999999999998,72,0.395833,0.170000,0,2,48.299000,94
Yosemite,pinuspon,22.375,72,0.409722,0.827000,0,4,48.299000,93
Yosemite,pinuspon,22.727,72,0.423611,0.352000,0,2,48.299000,74
Yosemite,pinuspon,23.349,72,0.437500,0.622000,0,3,48.299000,90
Yosemite,pinuspon,24.081,72,0.451389,0.732000,0,2,48.299000,97
Yosemite,pinuspon,24.469000000000001,72,0.465278,0.388000,0,2,48.299000,97
Yosemite,pinuspon,25.187000000000001,72,0.479167,0.718000,0,2,48.299000,97
Yosemite,pinuspon,25.573,72,0.493056,0.386000,0,2,48.299000,95
Yosemite,pinuspon,26.558,72,0.506944,0.985000,0,2,48.299000,94
Yosemite,pinuspon,26.776,72,0.520833,0.218000,0,1,48.299000,97
Yosemite,pinuspon,28.105,72,0.534722,1.329000,0,2,48.299000,56
Yosemite,pinuspon,28.411999999999999,72,0.548611,0.307000,0,3,48.299000,97
Yosemite,pinuspon,28.611000000000001,72,0.562500,0.199000,0,3,48.299000,94
Yosemite,pinuspon,29.242999999999999,72,0.576389,0.632000,0,3,48.299000,94
Yosemite,pinuspon,29.878,72,0.590278,0.635000,0,2,48.299000,94
Yosemite,pinuspon,30.681000000000001,72,0.604167,0.803000,0,2,48.299000,90
Yosemite,pinuspon,31.256,72,0.618056,0.575000,0,2,48.299000,90
Yosemite,pinuspon,31.963999999999999,72,0.631944,0.708000,0,1,48.299000,90
Yosemite,pinuspon,34.548000000000002,72,0.645833,2.584000,0,0,48.299000,95
Yosemite,pinuspon,39.712000000000003,72,0.659722,5.164000,0,0,48.299000,62
Yosemite,pinuspon,41.816000000000003,72,0.673611,2.104000,0,1,48.299000,90
Yosemite,pinuspon,42.811,72,0.687500,0.995000,0,1,48.299000,50
Yosemite,pinuspon,43.847000000000001,72,0.701389,1.036000,0,0,48.299000,80
Yosemite,pinuspon,45.320999999999998,72,0.715278,1.474000,0,4,48.299000,52
Yosemite,pinuspon,45.578000000000003,72,0.729167,0.257000,0,4,48.299000,83
Yosemite,pinuspon,45.838000000000001,72,0.743056,0.260000,0,4,48.299000,42
Yosemite,pinuspon,46.006,72,0.756944,0.168000,0,4,48.299000,96
Yosemite,pinuspon,46.168999999999997,72,0.770833,0.163000,0,5,48.299000,93
Yosemite,pinuspon,47.136000000000003,72,0.784722,0.967000,0,6,48.299000,38
Yosemite,pinuspon,47.244999999999997,72,0.798611,0.109000,0,5,48.299000,91
Yosemite,pinuspon,47.350999999999999,72,0.812500,0.106000,0,6,48.299000,86
Yosemite,pinuspon,47.499000000000002,72,0.826389,0.148000,0,6,48.299000,95
Yosemite,pinuspon,47.651000000000003,72,0.840278,0.152000,0,7,48.299000,98
Yosemite,pinuspon,47.987000000000002,72,0.854167,0.336000,0,8,48.299000,91
Yosemite,pinuspon,48.29,72,0.868056,0.303000,0,7,48.299000,50
Yosemite,pinuspon,48.548000000000002,72,0.881944,0.258000,0,7,48.299000,95
Yosemite,pinuspon,48.774999999999999,72,0.895833,0.227000,0,7,48.299000,60
Yosemite,pinuspon,49.015999999999998,72,0.909722,0.241000,0,8,48.299000,96
Yosemite,pinuspon,49.372,72,0.923611,0.356000,0,8,48.299000,55
Yosemite,pinuspon,49.484999999999999,72,0.937500,0.113000,0,8,48.299000,86
Yosemite,pinuspon,49.654000000000003,72,0.951389,0.169000,0,7,48.299000,98
Yosemite,pinuspon,49.802999999999997,72,0.965278,0.149000,0,6,48.299000,95
Yosemite,pinuspon,49.99,72,0.979167,0.187000,0,6,48.299000,99
Yosemite,pinuspon,50.372,72,0.993056,0.382000,0,5,48.299000,96
Yosemite,seqgig,1.696,35,0.014286,1.696000,0,4,48.698000,50
Yosemite,seqgig,1.9179999999999999,35,0.042857,0.222000,0,4,48.698000,9
Yosemite,seqgig,2.0219999999999998,35,0.071429,0.104000,1,5,48.698000,78
Yosemite,seqgig,2.048,35,0.100000,0.026000,1,5,48.698000,86
Yosemite,seqgig,2.2130000000000001,35,0.128571,0.165000,0,6,48.698000,9
Yosemite,seqgig,2.9780000000000002,35,0.157143,0.765000,0,6,48.698000,72
Yosemite,seqgig,3.125,35,0.185714,0.147000,1,4,48.698000,12
Yosemite,seqgig,3.2229999999999999,35,0.214286,0.098000,1,3,48.698000,80
Yosemite,seqgig,3.7240000000000002,35,0.242857,0.501000,0,3,48.698000,83
Yosemite,seqgig,4.7610000000000001,35,0.271429,1.037000,0,0,48.698000,90
Yosemite,seqgig,21.297000000000001,35,0.300000,16.536000,0,0,48.698000,95
Yosemite,seqgig,23.047999999999998,35,0.328571,1.751000,0,2,48.698000,93
Yosemite,seqgig,23.481000000000002,35,0.357143,0.433000,0,2,48.698000,95
Yosemite,seqgig,23.92,35,0.385714,0.439000,0,3,48.698000,94
Yosemite,seqgig,24.710999999999999,35,0.414286,0.791000,0,2,48.698000,96
Yosemite,seqgig,25.475999999999999,35,0.442857,0.765000,0,2,48.698000,97
Yosemite,seqgig,25.876999999999999,35,0.471429,0.401000,0,1,48.698000,64
Yosemite,seqgig,26.933,35,0.500000,1.056000,0,1,48.698000,93
Yosemite,seqgig,27.286000000000001,35,0.528571,0.353000,0,1,48.698000,94
